고유번호,법정동코드,법정동명,지번,대장구분코드,대장구분명,지목코드,지목명,면적,소유구분코드,소유구분명,소유(공유)인수,축척구분코드,축척구분명,데이터기준일자
,4481040023104720003,4481040023,충청남도 예산군 오가면 신장리,472-3,1,토지대장,1,전,2210.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720004,4481040023,충청남도 예산군 오가면 신장리,472-4,1,토지대장,14,도로,823.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720005,4481040023,충청남도 예산군 오가면 신장리,472-5,1,토지대장,1,전,1869.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720006,4481040023,충청남도 예산군 오가면 신장리,472-6,1,토지대장,8,대,446.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720007,4481040023,충청남도 예산군 오가면 신장리,472-7,1,토지대장,1,전,367.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720008,4481040023,충청남도 예산군 오가면 신장리,472-8,1,토지대장,8,대,41.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720012,4481040023,충청남도 예산군 오가면 신장리,472-12,1,토지대장,1,전,1894.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720015,4481040023,충청남도 예산군 오가면 신장리,472-15,1,토지대장,3,과수원,3025.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720016,4481040023,충청남도 예산군 오가면 신장리,472-16,1,토지대장,3,과수원,817.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720017,4481040023,충청남도 예산군 오가면 신장리,472-17,1,토지대장,3,과수원,479.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720018,4481040023,충청남도 예산군 오가면 신장리,472-18,1,토지대장,4,목장용지,1897.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720019,4481040023,충청남도 예산군 오가면 신장리,472-19,1,토지대장,2,답,902.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720020,4481040023,충청남도 예산군 오가면 신장리,472-20,1,토지대장,3,과수원,1703.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720021,4481040023,충청남도 예산군 오가면 신장리,472-21,1,토지대장,3,과수원,9446.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720022,4481040023,충청남도 예산군 오가면 신장리,472-22,1,토지대장,3,과수원,97.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104720023,4481040023,충청남도 예산군 오가면 신장리,472-23,1,토지대장,1,전,91.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104720024,4481040023,충청남도 예산군 오가면 신장리,472-24,1,토지대장,1,전,5.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104720025,4481040023,충청남도 예산군 오가면 신장리,472-25,1,토지대장,4,목장용지,53.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104720026,4481040023,충청남도 예산군 오가면 신장리,472-26,1,토지대장,2,답,29.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104720027,4481040023,충청남도 예산군 오가면 신장리,472-27,1,토지대장,3,과수원,189.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104720028,4481040023,충청남도 예산군 오가면 신장리,472-28,1,토지대장,3,과수원,392.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104730003,4481040023,충청남도 예산군 오가면 신장리,473-3,1,토지대장,8,대,536.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
,4481040023104730004,4481040023,충청남도 예산군 오가면 신장리,473-4,1,토지대장,4,목장용지,1844.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104730005,4481040023,충청남도 예산군 오가면 신장리,473-5,1,토지대장,8,대,60.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
,4481040023104740000,4481040023,충청남도 예산군 오가면 신장리,474,1,토지대장,3,과수원,724.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104740001,4481040023,충청남도 예산군 오가면 신장리,474-1,1,토지대장,8,대,886.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104740002,4481040023,충청남도 예산군 오가면 신장리,474-2,1,토지대장,3,과수원,683.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104740003,4481040023,충청남도 예산군 오가면 신장리,474-3,1,토지대장,3,과수원,908.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104740004,4481040023,충청남도 예산군 오가면 신장리,474-4,1,토지대장,3,과수원,668.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104740005,4481040023,충청남도 예산군 오가면 신장리,474-5,1,토지대장,8,대,129.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104750000,4481040023,충청남도 예산군 오가면 신장리,475,1,토지대장,3,과수원,1531.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104750001,4481040023,충청남도 예산군 오가면 신장리,475-1,1,토지대장,1,전,1144.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104750002,4481040023,충청남도 예산군 오가면 신장리,475-2,1,토지대장,3,과수원,1041.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104760000,4481040023,충청남도 예산군 오가면 신장리,476,1,토지대장,1,전,258.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104770000,4481040023,충청남도 예산군 오가면 신장리,477,1,토지대장,8,대,500.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104770001,4481040023,충청남도 예산군 오가면 신장리,477-1,1,토지대장,1,전,1001.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104780000,4481040023,충청남도 예산군 오가면 신장리,478,1,토지대장,8,대,602.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104790000,4481040023,충청남도 예산군 오가면 신장리,479,1,토지대장,8,대,542.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104800000,4481040023,충청남도 예산군 오가면 신장리,480,1,토지대장,8,대,363.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104800001,4481040023,충청남도 예산군 오가면 신장리,480-1,1,토지대장,8,대,296.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104800002,4481040023,충청남도 예산군 오가면 신장리,480-2,1,토지대장,8,대,551.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104810000,4481040023,충청남도 예산군 오가면 신장리,481,1,토지대장,8,대,904.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104820001,4481040023,충청남도 예산군 오가면 신장리,482-1,1,토지대장,1,전,581.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104830001,4481040023,충청남도 예산군 오가면 신장리,483-1,1,토지대장,1,전,519.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104830002,4481040023,충청남도 예산군 오가면 신장리,483-2,1,토지대장,8,대,195.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104840000,4481040023,충청남도 예산군 오가면 신장리,484,1,토지대장,1,전,724.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104850000,4481040023,충청남도 예산군 오가면 신장리,485,1,토지대장,1,전,397.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104860000,4481040023,충청남도 예산군 오가면 신장리,486,1,토지대장,1,전,202.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104870000,4481040023,충청남도 예산군 오가면 신장리,487,1,토지대장,8,대,329.0,9.0,기타단체,0.0,12.0,1:1200,2022-06-07
,4481040023104870001,4481040023,충청남도 예산군 오가면 신장리,487-1,1,토지대장,8,대,131.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104880000,4481040023,충청남도 예산군 오가면 신장리,488,1,토지대장,8,대,179.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104880001,4481040023,충청남도 예산군 오가면 신장리,488-1,1,토지대장,8,대,209.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104880002,4481040023,충청남도 예산군 오가면 신장리,488-2,1,토지대장,1,전,377.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104880003,4481040023,충청남도 예산군 오가면 신장리,488-3,1,토지대장,8,대,12.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104890000,4481040023,충청남도 예산군 오가면 신장리,489,1,토지대장,8,대,367.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104890001,4481040023,충청남도 예산군 오가면 신장리,489-1,1,토지대장,1,전,2390.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104900000,4481040023,충청남도 예산군 오가면 신장리,490,1,토지대장,1,전,770.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104910000,4481040023,충청남도 예산군 오가면 신장리,491,1,토지대장,1,전,3001.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104910001,4481040023,충청남도 예산군 오가면 신장리,491-1,1,토지대장,1,전,1020.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104910002,4481040023,충청남도 예산군 오가면 신장리,491-2,1,토지대장,8,대,559.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104910003,4481040023,충청남도 예산군 오가면 신장리,491-3,1,토지대장,1,전,396.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104910006,4481040023,충청남도 예산군 오가면 신장리,491-6,1,토지대장,1,전,367.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104910007,4481040023,충청남도 예산군 오가면 신장리,491-7,1,토지대장,1,전,836.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104910008,4481040023,충청남도 예산군 오가면 신장리,491-8,1,토지대장,1,전,141.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104910009,4481040023,충청남도 예산군 오가면 신장리,491-9,1,토지대장,1,전,21.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104910010,4481040023,충청남도 예산군 오가면 신장리,491-10,1,토지대장,8,대,112.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104910011,4481040023,충청남도 예산군 오가면 신장리,491-11,1,토지대장,1,전,85.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
